시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
전라남도,장흥군,대덕중학교 급식소동,전라남도 장흥군 대덕읍대대로 1005  ,239.0000,126.896349,34.499539,
전라남도,장흥군,장흥교육지원청 wee센터 및 영재교육원,전라남도 장흥군 장흥읍동교로 64-17  ,1495.0000,126.905172,34.686338,
전라남도,장흥군,장흥초등학교 본관(1동) 및 유치원동,전라남도 장흥군 장흥읍의향길 23  ,3015.0000,126.907146,34.683459,
전라남도,장흥군,정남진산업고등학교 급식실동 및 기숙사동,전라남도 장흥군 장흥읍행원강변길 8  ,875.0000,126.900983,34.687382,
전라남도,장흥군,관산초등학교 강당 및 급식실동,전라남도 장흥군 관산읍관산로 64  ,1145.0000,126.940026,34.561045,나미숙
전라남도,장흥군,장흥관산고등학교 급식실동,전라남도 장흥군 관산읍당월길 9  ,219.0000,126.937282,34.558524,
전라남도,화순군,춘양면복지회관,전라남도 화순군 춘양면강변길 17-1  ,1688.0000,126.961994,34.950412,김명수
전라남도,화순군,청풍면복지회관,전라남도 화순군 청풍면평지촌길 40  ,1307.0000,126.970278,34.876328,
전라남도,화순군,도곡초등학교 다목적강당,전라남도 화순군 도곡면천암1길 71  ,331.0000,126.908661,35.013105,한길승
전라남도,화순군,동복면복지회관,전라남도 화순군 동복면오지호로 276  ,360.0000,127.128238,35.069128,방경환
전라남도,장흥군,장흥남초등학교 급식실 및 학습동아리실,전라남도 장흥군 장흥읍장흥대로 3298  ,239.0000,126.889953,34.665420,
전라남도,장흥군,장흥중학교 본관동,전라남도 장흥군 장흥읍장흥로 49-1  ,2776.0000,126.912095,34.682114,김경임
전라남도,장흥군,장흥고등학교 급식실동 및 기숙사동,전라남도 장흥군 장흥읍학사길 13  ,2562.0000,126.915525,34.679870,김일선
전라남도,화순군,남면 복지회관,전라남도 화순군 남면사호로 228  ,230.0000,127.095392,35.006697,정찬보
전라남도,화순군,동면주민건강센터,전라남도 화순군 동면충의로 777  ,557.0000,127.041080,35.030784,서주연
전라남도,화순군,화순중학교 강당,전라남도 화순군 화순읍칠충로 71  ,331.0000,126.978223,35.056614,김철
전라남도,화순군,오성초등학교 다목적강당,전라남도 화순군 화순읍오성로 516  ,331.0000,126.965003,35.052062,구희정
전라남도,화순군,한천면복지회관,전라남도 화순군 한천면죽헌로 259  ,305.0000,126.998152,34.977419,김유숙
전라남도,화순군,이양면복지회관,전라남도 화순군 이양면이양로 72  ,228.0000,126.988728,34.886005,임근성
전라남도,화순군,능주고등학교 체육관,전라남도 화순군 능주면죽수길 31-2  ,331.0000,126.959218,34.985005,권광빈
전라남도,화순군,도암면복지회관,전라남도 화순군 도암면천태로 417  ,945.0000,126.897635,34.936038,이병두
전라남도,화순군,이서면복지회관,전라남도 화순군 이서면적벽로 845  ,2089.0000,127.071215,35.110440,한복열
전라남도,고흥군,녹동고등학교,전라남도 고흥군 도양읍비봉뚝길 108  ,1451.0000,127.142382,34.539181,임형권
전라남도,고흥군,조가비웰빙센터,전라남도 고흥군 과역면무궁화길 6  ,860.0000,127.359839,34.678675,
전라남도,고흥군,참살이어울촌,전라남도 고흥군 과역면무궁화길 12  ,900.0000,127.360897,34.677684,
전라남도,보성군,보성읍사무소,전라남도 보성군 보성읍신흥길 17  ,1382.0000,127.080098,34.768548,
전라남도,보성군,보성군청,전라남도 보성군 보성읍송재로 165  ,18534.0000,127.079912,34.771189,
전라남도,보성군,봇재,전라남도 보성군 보성읍녹차로 750  ,3923.0000,127.087761,34.713964,
전라남도,보성군,벌교꼬막웰빙센터,전라남도 보성군 벌교읍시장1길 7  ,2674.0000,127.345171,34.845684,
전라남도,보성군,복내 친환경종합복지관,전라남도 보성군 복내면개기로 1666-19  ,1594.0000,127.129395,34.893355,
전라남도,보성군,득량면사무소,전라남도 보성군 득량면역전길 13  ,923.0000,127.168710,34.762127,
전라남도,화순군,한천초등학교 강당,전라남도 화순군 한천면청계길 26  ,331.0000,127.004112,34.979286,박현순
전라남도,곡성군,문화체육관,전라남도 곡성군 곡성읍곡성로 855  ,2070.0000,127.297657,35.280883,김록규
전라남도,곡성군,레저문화센터,전라남도 곡성군 곡성읍중앙로 130-1  ,2025.0000,127.297271,35.280842,
전라남도,곡성군,옥과면사무소,전라남도 곡성군 옥과면천변로 135  ,410.0000,127.135692,35.273734,오종근
전라남도,고흥군,고흥고등학교 본관동,전라남도 고흥군 고흥읍학교길 23  ,4381.0000,127.293541,34.606219,류윤석
전라남도,광양시,협력회관,전라남도 광양시 금호로 396  (금호동),7391.0000,127.735487,34.934144,행정섭외그룹 후생섹션
전라남도,광양시,백운아트홀,전라남도 광양시 금호로 215  (금호동),5214.0000,127.725779,34.942884,포스코홍보팀장
전라남도,광양시,포스코어울림체육관,전라남도 광양시 희망길 74  (금호동),13427.0000,127.722032,34.940204,행정섭외그룹 후생섹션
전라남도,광양시,태인동사무소,전라남도 광양시 담안길 77-14  (태인동),6440.0000,127.749652,34.942461,태인동장
전라남도,담양군,봉산초등학교 강당,전라남도 담양군 봉산면신학길 34-11  ,1160.4400,126.957366,35.276843,주미경
전라남도,담양군,고서초등학교 체육관,전라남도 담양군 고서면원등1길 7  ,1003.4900,126.973909,35.224391,주미경
전라남도,담양군,만덕초등학교 체육관,전라남도 담양군 대덕면창평현로 905  ,745.0000,127.035851,35.249165,주미경
전라남도,나주시,빛가람초등학교 체육관,전라남도 나주시 그린로 176  (빛가람동),8459.0000,126.785607,35.008124,김석배
전라남도,나주시,빛누리초등학교 강당 ,전라남도 나주시 한빛로 130  (빛가람동),10805.0000,126.785299,35.030315,김대일
전라남도,광양시,광양읍사무소,전라남도 광양시 광양읍남등길 6  ,2460.0000,127.581010,34.973260,광양읍장
전라남도,광양시,광양마로초등학교,전라남도 광양시 광양읍와룡길 60  ,755.0000,127.606739,34.960070,마로초등학교장
전라남도,광양시,옥룡북초등학교,전라남도 광양시 옥룡면청평길 7  ,4406.0000,127.616705,35.041349,유병철
전라남도,광양시,중마동주민자치센터,전라남도 광양시 중마중앙로 119  (중동),158.0000,127.697706,34.940922,윤이남
전라남도,광양시,대광교회,전라남도 광양시 중촌길 22-2  (중동),1127.0000,127.690546,34.938457,대광교회 담임목사 신정
전라남도,광양시,금호교회,전라남도 광양시 금영로 61  (광영동),3418.0000,127.723319,34.959329,이창호
전라남도,광양시,금호동주민자치센터,전라남도 광양시 희망길 42  (금호동),2334.0000,127.723020,34.936835,금호동장
전라남도,나주시,왕곡초등학교 강당,전라남도 나주시 왕곡면나주서부로 554  ,2760.0000,126.654893,34.962799,강영임
전라남도,나주시,다시초등학교 체육관,전라남도 나주시 다시면다시로 203  ,4837.0000,126.640864,35.017118,이현식
전라남도,나주시,노안중학교 다목적강당,전라남도 나주시 노안면노안로 373  ,3684.0000,126.734312,35.072896,나혜주
전라남도,나주시,다도초등학교 교실,전라남도 나주시 다도면다도로 636  ,2777.0000,126.826766,34.957958,장경순
전라남도,나주시,나주 실내체육관,전라남도 나주시 구진포로 519  (송월동),3849.0000,126.712418,35.012407,이상귀
전라남도,나주시,스포츠파크체육관,전라남도 나주시 영산강변로 99  (송월동),1789.0000,126.719142,35.010811,김정회
전라남도,나주시,나주중앙초등학교 강당,전라남도 나주시 대호길 24  (성북동),8137.0000,126.719408,35.038341,조영수
전라남도,나주시,전남미용고등학교 강당,전라남도 나주시 영산포로 182-9  (영산동),5877.0000,126.711853,34.998356,김효정
전라남도,순천시,상사초등학교,전라남도 순천시 상사면상사초등길 55  ,199.0000,127.446096,34.943940,
전라남도,순천시,삼산초등학교,전라남도 순천시 삼산초등길 39  (석현동),598.0000,127.488664,34.966540,
전라남도,순천시,용당초등학교,전라남도 순천시 용당초등길 33-10  (용당동),499.0000,127.490188,34.975330,
전라남도,순천시,중앙초등학교,전라남도 순천시 중앙초등길 64  (풍덕동),1100.0000,127.500705,34.942372,교장
전라남도,순천시,성남초등학교,전라남도 순천시 우석로 160  (남정동),299.0000,127.489129,34.943062,
전라남도,순천시,남초등학교,전라남도 순천시 서문로 7  (저전동),499.0000,127.482685,34.950303,
전라남도,순천시,성동초등학교,전라남도 순천시 황금2길 28  (동외동),544.0000,127.487168,34.953839,
전라남도,순천시,도사초등학교,전라남도 순천시 순천만길 166  (홍내동),1650.0000,127.500039,34.913904,
전라남도,순천시,전자고등학교,전라남도 순천시 서면순천로 86  ,698.0000,127.487696,34.997970,
전라남도,순천시,황전초등학교,전라남도 순천시 황전면수평길 21  ,499.0000,127.430215,35.099888,
전라남도,순천시,월전중학교,전라남도 순천시 월등면백야중길 30  ,399.0000,127.441898,35.122843,
전라남도,순천시,주암초등학교,전라남도 순천시 주암면동주로 2093  ,321.0000,127.240267,35.076528,
전라남도,순천시,별량중학교,전라남도 순천시 별량면송천2길 85  ,598.0000,127.452559,34.866261,
전라남도,순천시,송산초등학교,전라남도 순천시 별량면송산구기길 13  ,299.0000,127.416284,34.850184,
전라남도,여수시,여수서초등학교(강당1교실17,전라남도 여수시 서교1길 29  (서교동),1990.0000,127.724961,34.741383,박해원
전라남도,여수시,여서동 주민자치센터,전라남도 여수시 여서동5길 21-1  (여서동),305.0000,127.708527,34.750527,남미진
전라남도,여수시,여수 북초등학교(강당1),전라남도 여수시 망양로 306  (만흥동),387.0000,127.742852,34.777540,김진호
전라남도,여수시,만덕동주민센터,전라남도 여수시 덕충안길 95  (덕충동),238.0000,127.746560,34.753636,손유나
전라남도,여수시,쌍봉동 주민자치센터,전라남도 여수시 흥국로 25  (학동),1101.0000,127.665419,34.763479,백진주
전라남도,여수시,부영여자고등학교(체육관),전라남도 여수시 안산1길 172-9  (안산동),1890.0000,127.651668,34.758801,백진주
전라남도,여수시,웅천초등학교,전라남도 여수시 웅천중앙로 61  (웅천동),2911.0000,127.674722,34.749909,임수미
전라남도,여수시,여천동 주민자치센터,전라남도 여수시 가곡길 70  (선원동),1256.0000,127.661547,34.770040,강수정
전라남도,여수시,여천초등학교(체육관),전라남도 여수시 주동1길 30  (주삼동),2499.0000,127.655241,34.788178,고기현
전라남도,여수시,삼일동 주민센터 상암민원실,전라남도 여수시 상암3길 13  (상암동),374.0000,127.731396,34.825189,신경희
전라남도,순천시,승주초등학교,전라남도 순천시 승주읍승주로 639  ,579.0000,127.380254,35.016735,
전라남도,여수시,중앙동 주민자치센터,전라남도 여수시 중앙로 99  (중앙동),361.0000,127.738191,34.738914,이승화
전라남도,여수시,광림동 주민자치센터,전라남도 여수시 광무3길 38-5  (광무동),180.0000,127.727118,34.747561,김경미
전라남도,여수시,광림교회,전라남도 여수시 오림3길 12  (오림동),2970.0000,127.713936,34.757702,김경미
전라남도,여수시,서강동 주민자치센터,전라남도 여수시 서교1길 28  (서교동),126.0000,127.725887,34.741131,박해원
경기도,용인시,동백고등학교 다목적교실,경기도 용인시 기흥구 동백7로 61  (동백동),544.0000,127.158602,37.283008,안승권
경기도,용인시,초당중학교 강당,경기도 용인시 기흥구 동백중앙로 119  (중동),437.0000,127.156984,37.265378,김복남
경기도,용인시,초당고등학교 강당,경기도 용인시 기흥구 동백중앙로 21  (중동),836.0000,127.163306,37.258561,최홍석
경기도,용인시,상갈초등학교,경기도 용인시 기흥구 금화로58번길 17  (상갈동),567.0000,127.111040,37.264003,권도헌
경기도,용인시,기흥초등학교 강당,경기도 용인시 기흥구 공세로82번길 5  (공세동),865.0000,127.109648,37.231944,임영심
경기도,용인시,한일초등학교 강당,경기도 용인시 기흥구 한보라1로 145  (공세동),720.0000,127.106837,37.243150,백승미
경기도,용인시,서천아이파크아파트 경로당,"경기도 용인시 기흥구 서그내로16번길 14  (서천동, 서그내마을 서천아이파크)",153.0000,127.072400,37.246092,유춘식
전라남도,목포시,신흥초등학교 강당,전라남도 목포시 교육로 10  (상동),815.0000,126.425093,34.799412,고승종
전라남도,목포시,석현초등학교 강당,전라남도 목포시 옥암로186번길 20  (석현동),540.0000,126.424588,34.814792,이재두
전라남도,목포시,목포국제축구센터,전라남도 목포시 내화마을길 89  (대양동),10579.0000,126.397331,34.829879,김삼일
전라남도,목포시,미항초등학교 강당,전라남도 목포시 미항로 211  (옥암동),700.0000,126.439253,34.801192,정희택
전라남도,여수시,여수 중앙초등학교,전라남도 여수시 하멜로 35  (종화동),777.0000,127.744260,34.740944,진랑
경기도,용인시,나산초등학교,경기도 용인시 기흥구 한보라1로43번길 8  (보라동),700.0000,127.109198,37.250392,윤상직
경기도,용인시,나곡초등학교,경기도 용인시 기흥구 사은로126번길 26  (보라동),458.0000,127.119034,37.253512,서은진
경기도,용인시,지곡초등학교,경기도 용인시 기흥구 사은로 274-45  (지곡동),341.0000,127.138407,37.251982,이미란
경기도,용인시,기흥동주민센터,경기도 용인시 기흥구 고매로43번길 12-14  (공세동),181.0000,127.115478,37.231489,오수정
경기도,용인시,동백중학교 강당,경기도 용인시 기흥구 동백중앙로 385  (동백동),431.0000,127.158571,37.285353,이정임
경기도,용인시,백현고등학교 체육관,경기도 용인시 기흥구 동백7로 112  (동백동),1238.0000,127.162551,37.279146,강순준
경기도,용인시,백현중학교 강당,경기도 용인시 기흥구 동백7로107번길 20  (동백동),383.0000,127.164445,37.280986,장혜림
경기도,용인시,백현초등학교 다목적실,경기도 용인시 기흥구 동백8로 108  (동백동),444.0000,127.161933,37.283177,오수민
대전광역시,유성구,대전용산초등학교,대전광역시 유성구 배울2로 101  (용산동),551.0000,127.394773,36.419973,김미숙
경기도,용인시,용인초등학교 다목적강당,경기도 용인시 처인구 금학로367번길 14  (김량장동),1066.0000,127.205191,37.238080,서경희
경기도,용인시,용인고등학교 체육관,경기도 용인시 처인구 금학로253번길 20-21  (역북동),1166.0000,127.193060,37.240355,강진규
경기도,용인시,삼가초등학교 강당,경기도 용인시 처인구 중부대로1158번길 45  (삼가동),488.0000,127.170705,37.236621,권응길
경기도,용인시,용인성산초등학교 다목적실,경기도 용인시 처인구 백옥대로1362번길 41  (유방동),423.0000,127.216107,37.258473,김민정
경기도,용인시,고림초등학교,경기도 용인시 처인구 한터로152번길 22  (고림동),585.0000,127.227330,37.247223,강승희
대전광역시,유성구,진잠초등학교,대전광역시 유성구 진잠로59번길 53  (원내동),871.0000,127.314958,36.299322,전명진
대전광역시,유성구,대전계산초등학교,대전광역시 유성구 학하서로 74  (계산동),664.0000,127.299201,36.343757,박규호
대전광역시,유성구,대전봉명초등학교,대전광역시 유성구 계룡로132번길 62  (봉명동),813.0000,127.343584,36.349466,윤순섭
대전광역시,유성구,대전수정초등학교,대전광역시 유성구 노은서로 62  (노은동),607.0000,127.313467,36.365890,김혜민
대전광역시,유성구,대전노은초등학교,대전광역시 유성구 노은동로99번길 35  (노은동),820.0000,127.321386,36.368985,김용신
대전광역시,유성구,구즉초등학교,대전광역시 유성구 구룡달전로 34  (봉산동),681.0000,127.382688,36.440623,이은경
대전광역시,유성구,대전두리초등학교,대전광역시 유성구 와룡로 37  (송강동),650.0000,127.381983,36.428858,신혜영
대전광역시,서구,대전신계초등학교,대전광역시 서구 복수동로 26  (복수동),592.0000,127.378049,36.301707,
대전광역시,서구,변동초등학교,대전광역시 서구 유등로 373  (변동),180.0000,127.385437,36.324784,김창로
대전광역시,서구,변동중학교,대전광역시 서구 도산로181번길 39  (변동),198.0000,127.375892,36.324271,유원희
대전광역시,서구,가장초등학교,대전광역시 서구 가장로 150  (가장동),450.0000,127.388494,36.330618,송미숙
대전광역시,서구,대전내동초등학교,대전광역시 서구 동서대로1063번길 13  (내동),918.0000,127.379003,36.330847,
대전광역시,서구,대전둔원중학교,대전광역시 서구 괴정로11번길 73  (갈마동),987.0000,127.376743,36.342436,
대전광역시,서구,월평종합사회복지관,"대전광역시 서구 월평북로 11  (월평동, 주공아파트)",791.0000,127.370878,36.363439,남연우
대전광역시,서구,통계교육원,대전광역시 서구 한밭대로 713  (월평동),891.0000,127.378380,36.358574,
대전광역시,서구,대전갑천초등학교,대전광역시 서구 월평동로 61  (월평동),850.0000,127.367696,36.360520,
대전광역시,서구,가수원중학교,대전광역시 서구 가수원로 26  (가수원동),180.0000,127.354634,36.298106,송대호
대전광역시,서구,대전도안초등학교,대전광역시 서구 원도안로 200  (도안동),707.0000,127.344634,36.321511,
대전광역시,서구,대전원앙초등학교,대전광역시 서구 관저북로 97  (관저동),584.0000,127.337024,36.311216,
대전광역시,서구,대전삼천중학교,대전광역시 서구 문정로 271  (둔산동),779.0000,127.394365,36.358331,
대전광역시,서구,대전삼천초등학교,대전광역시 서구 둔산북로 232-33  (둔산동),180.0000,127.401062,36.354074,
대전광역시,동구,산내농협,대전광역시 동구 산내로 1325  (낭월동),300.0000,127.467086,36.281711,송경영
대전광역시,중구,대전 목동초등학교 강당,대전광역시 중구 목중로19번길 70  (목동),775.0000,127.408511,36.334488,윤일구
대전광역시,중구,공원경로당,대전광역시 중구 보문산공원로497번길 14  (대사동),291.0000,127.421159,36.312867,이근철
대전광역시,중구,대전 태평초등학교 강당,대전광역시 중구 유천로 117  (태평동),1848.0000,127.395071,36.322603,김정민
대전광역시,중구,문화경로당,대전광역시 중구 보문산로 321-2  (문화동),244.0000,127.412877,36.311735,전용달
대전광역시,중구,대전 산성초등학교 강당,대전광역시 중구 대둔산로 332  (사정동),723.0000,127.385418,36.299065,윤미중
광주광역시,북구,문우초등하교,광주광역시 북구 능안로 7  (오치동),518.0000,126.916418,35.185772,송순감
광주광역시,광산구,광주 소프트웨어마이스터고등학교 체육관,광주광역시 광산구 상무대로 312  (송정동),1360.0000,126.800305,35.142875,
광주광역시,광산구,광주자동화설비공업고등학교 체육관,광주광역시 광산구 금봉로 138-1  (우산동),630.0000,126.813289,35.149513,
광주광역시,광산구,풍영초등학교 체육관,광주광역시 광산구 수등로258번길 53  (신가동),522.0000,126.840381,35.183154,
광주광역시,광산구,수완초등학교 체육관,광주광역시 광산구 장덕로 143  (수완동),528.0000,126.824340,35.197749,
광주광역시,광산구,은빛초등학교 체육관,광주광역시 광산구 수완로33번길 11  (수완동),755.0000,126.827903,35.187707,
광주광역시,광산구,하남초등학교 체육관,광주광역시 광산구 하남대로54번길 10  (하남동),610.0000,126.792836,35.185059,
광주광역시,광산구,임곡초등학교 체육관,광주광역시 광산구 하림길 26  (임곡동),620.0000,126.746515,35.220244,
광주광역시,광산구,평동중학교 체육관,광주광역시 광산구 평동로735번길 70  (용동),540.0000,126.753965,35.128665,
광주광역시,광산구,본량초등학교 체육관,광주광역시 광산구 용진로 323  (남산동),590.0000,126.722784,35.180589,
대전광역시,동구,대전동서초등학교,대전광역시 동구 동서대로 1522  (삼성동),1845.0000,127.422588,36.341014,한일규
광주광역시,서구,성진초등학교,광주광역시 서구 학생독립로 16  (화정동),694.0000,126.866332,35.143245,문춘자
광주광역시,서구,광주화정초등학교,광주광역시 서구 월드컵4강로146번길 10  (화정동),1535.0000,126.874892,35.146969,이영옥
광주광역시,서구,주월초등학교,광주광역시 서구 화운로 36  (화정동),460.0000,126.883877,35.144544,고은영
광주광역시,서구,광주여자고등학교,광주광역시 서구 상무대로1014번길 43  (화정동),1964.0000,,,
광주광역시,서구,빛고을체육관,광주광역시 서구 금화로 251  (화정동),5612.0000,126.874839,35.136349,윤승현
광주광역시,서구,송학초등학교,광주광역시 서구 눌재로 408  (세하동),364.0000,126.830453,35.113602,유양호
광주광역시,서구,대동고등학교,광주광역시 서구 전평길 50  (매월동),642.0000,126.848975,35.119444,
광주광역시,서구,상무초등학교,광주광역시 서구 금호운천길 67  (금호동),700.0000,126.855229,35.140602,오윤재
광주광역시,서구,빛고을초등학교,광주광역시 서구 동천로 7  (동천동),572.0000,126.859514,35.168972,문광석
광주광역시,북구,용봉초등학교,광주광역시 북구 서암대로144번길 11  (신안동),632.0000,126.900493,35.168958,장남현
광주광역시,북구,우산초등학교,광주광역시 북구 서방로63번길 67  (우산동),781.0000,126.920299,35.175744,최유호
광주광역시,북구,무등초등학교,광주광역시 북구 면앙로 99  (우산동),886.0000,126.922670,35.178536,이영택
광주광역시,북구,풍향초등학교,광주광역시 북구 군왕로51번길 77  (두암동),812.0000,126.928030,35.167598,윤송자
광주광역시,북구,삼정초등학교,광주광역시 북구 밤실로208번길 55  (두암동),615.0000,126.936309,35.165944,김기정
인천광역시,서구,단봉초등학교,인천광역시 서구 봉화로 52-1  (오류동),890.0000,126.638751,37.598652,
광주광역시,동구,장원초등학교,광주광역시 동구 무등로 533  (산수동),1702.0750,126.937642,35.157363,정명재
광주광역시,서구,효광초등학교,광주광역시 서구 광천2길 33  (광천동),3138.0000,126.879694,35.166646,이용선
광주광역시,서구,상무고등학교,광주광역시 서구 상무버들로54번길 5  (유촌동),1034.0000,126.857310,35.165677,정혜숙
광주광역시,서구,치평초등학교,광주광역시 서구 상무평화로 43  (치평동),3008.0000,126.843680,35.148708,안민정
광주광역시,서구,계수초등학교,광주광역시 서구 상무시민로 51  (치평동),677.0000,126.844876,35.155893,윤순주
광주광역시,서구,전남중학교,광주광역시 서구 상무공원로 70  (치평동),571.0000,126.843677,35.150781,김종용
인천광역시,서구,능내초등학교,인천광역시 서구 검단로540번길 23  (마전동),446.0000,126.666146,37.602666,
인천광역시,서구,마전중학교,인천광역시 서구 완정로 91  (마전동),635.0000,,,
인천광역시,서구,마전초등학교,인천광역시 서구 완정로34번길 23  (마전동),509.0000,,,
인천광역시,서구,당하중학교,인천광역시 서구 청마로 38  (당하동),486.0000,126.669632,37.590164,
인천광역시,서구,창신초등학교,인천광역시 서구 고산후로161번길 6  (원당동),486.0000,,,
인천광역시,서구,원당고등학교,인천광역시 서구 고산로40번길 30  (원당동),823.0000,,,
인천광역시,서구,원당중학교,인천광역시 서구 고산로40번길 22  (원당동),486.0000,,,
인천광역시,서구,왕길초등학교,인천광역시 서구 봉수대로1440번길 20  (왕길동),576.0000,126.651067,37.601728,
인천광역시,서구,가좌초등학교,인천광역시 서구 장고개로309번길 5  (가좌동),753.0000,126.684179,37.490162,
인천광역시,서구,봉화초등학교,인천광역시 서구 건지로250번길 43  (가좌동),486.0000,126.670290,37.495270,
인천광역시,서구,불로초등학교,인천광역시 서구 검단로744번1길 50  (불로동),1336.0000,,,
인천광역시,서구,원당초등학교,인천광역시 서구 원당대로820번길 16  (당하동),506.0000,126.691297,37.592573,
인천광역시,서구,신현중학교,인천광역시 서구 원창로131번길 23  (신현동),844.0000,126.664264,37.519623,
인천광역시,서구,신현고등학교,인천광역시 서구 염곡로 399  (신현동),889.0000,126.667907,37.520237,
인천광역시,서구,석남중학교,인천광역시 서구 건지로 333  (석남동),712.0000,,,
인천광역시,서구,석남3동경로당,인천광역시 서구 길주로142번길 52  (석남동),163.0000,126.677288,37.501460,김완산
인천광역시,서구,절골경로당,"인천광역시 서구 서달로130번길 29-11  (석남동, 해뜨는마을)",131.0000,126.681983,37.511887,배양순
인천광역시,서구,가정여자중학교,인천광역시 서구 고래울로28번길 13  (가좌동),494.0000,126.684824,37.485619,
인천광역시,서구,가림고등학교,인천광역시 서구 원적로 58  (가좌동),848.0000,126.681078,37.492451,
인천광역시,서구,검단중학교,인천광역시 서구 완정로188번길 12  (마전동),1108.0000,,,
인천광역시,서구,청라초등학교,인천광역시 서구 청라에메랄드로 139  (연희동),900.0000,126.655784,37.537612,
인천광역시,서구,초은고등학교,인천광역시 서구 청라에메랄드로 42  (연희동),894.0000,126.657149,37.529051,
인천광역시,서구,초은중학교,인천광역시 서구 청라라임로 10  (연희동),732.0000,126.653956,37.528157,
인천광역시,서구,초은초등학교,인천광역시 서구 청라에메랄드로 33  (연희동),909.0000,126.655826,37.528162,
인천광역시,서구,가현중학교,인천광역시 서구 염곡로 409  (신현동),535.0000,126.668431,37.521146,
인천광역시,서구,서곶중학교,인천광역시 서구 대평로56번길 22  (연희동),844.0000,126.671173,37.549180,
인천광역시,서구,청라고등학교,인천광역시 서구 담지로86번길 16-14  (연희동),747.0000,126.660789,37.536990,
인천광역시,서구,청라중학교,인천광역시 서구 청라라임로 112  (연희동),986.0000,126.653909,37.537606,
인천광역시,서구,해원중학교,인천광역시 서구 청라한내로 21  (경서동),634.0000,126.628046,37.526967,
인천광역시,서구,해원초등학교,인천광역시 서구 청라사파이어로140번길 5  (경서동),1074.0000,126.626003,37.527541,
인천광역시,서구,공촌초등학교,인천광역시 서구 심곡로188번길 21  (공촌동),700.0000,126.683998,37.548664,
인천광역시,서구,간재울초등학교,인천광역시 서구 승학로 433  (검암동),486.0000,126.672438,37.560311,
인천광역시,서구,검암초등학교,인천광역시 서구 승학로599번길 45  (검암동),486.0000,126.678546,37.567834,
인천광역시,서구,간재울중학교,인천광역시 서구 승학로512번길 34  (검암동),494.0000,126.676322,37.562713,
인천광역시,서구,은지초등학교,인천광역시 서구 승학로572번길 22  (검암동),518.0000,126.684803,37.564684,
인천광역시,서구,경명초등학교,인천광역시 서구 크리스탈로 130  (경서동),888.0000,126.637352,37.536829,
인천광역시,서구,경서초등학교,인천광역시 서구 경서로31번길 31  (경서동),630.0000,,,
인천광역시,서구,청람초등학교,인천광역시 서구 청라커낼로 336  (경서동),949.0000,126.645342,37.538513,
인천광역시,서구,청일초등학교,인천광역시 서구 크리스탈로 46  (경서동),709.0000,126.637404,37.529082,
인천광역시,서구,해원고등학교,인천광역시 서구 청라사파이어로140번길 25  (경서동),911.0000,126.627596,37.527997,
인천광역시,계양구,안남고등학교,인천광역시 계양구 아나지로308번길 9  (작전동),775.0000,126.726814,37.524908,장철
인천광역시,계양구,예일고등학교,인천광역시 계양구 박촌로 23  (방축동),1011.0000,126.741693,37.553823,박지연
인천광역시,계양구,귤현초등학교,인천광역시 계양구 귤현길 15  (귤현동),407.0000,126.747111,37.568411,김정은
인천광역시,계양구,계산여자중학교,인천광역시 계양구 장제로755번길 16  (계산동),1126.0000,126.732900,37.535854,김태욱
인천광역시,계양구,계산초등학교,인천광역시 계양구 경명대로 1005  (계산동),2450.0000,126.718029,37.544469,정성규
인천광역시,계양구,계양경기장,인천광역시 계양구 봉오대로 855  (서운동),18718.0000,126.750287,37.531884,박형미
인천광역시,계양구,당산초등학교,인천광역시 계양구 동양로 122  (동양동),521.0000,126.759723,37.558665,최세진
인천광역시,계양구,작전고등학교,인천광역시 계양구 봉오대로729번길 27  (작전동),662.0000,126.730035,37.532710,김수월
인천광역시,계양구,작전여자고등학교,인천광역시 계양구 주부토로426번길 15  (작전동),662.0000,126.729698,37.531887,이성옥
인천광역시,부평구,부흥고등학교,인천광역시 부평구 수변로57번길 61  (부개동),13173.0000,126.736857,37.491221,
인천광역시,부평구,부광중학교,인천광역시 부평구 충선로 140  (부개동),522.0000,126.736953,37.501475,
인천광역시,부평구,하정초등학교,인천광역시 부평구 이규보로 14  (십정동),675.0000,126.700702,37.474853,
인천광역시,계양구,북인천중학교,인천광역시 계양구 계산로22번길 6  (계산동),1066.0000,126.717216,37.541956,정의탁
인천광역시,부평구,개흥초등학교,인천광역시 부평구 길주남로65번길 11  (부평동),264.0000,126.728297,37.504964,
인천광역시,부평구,부평중학교,인천광역시 부평구 부흥북로57번길 10  (부평동),330.0000,126.729526,37.502121,
인천광역시,부평구,부평동초등학교,인천광역시 부평구 부평대로88번길 19  (부평동),660.0000,126.723720,37.499642,
인천광역시,부평구,부원중학교,인천광역시 부평구 경원대로 1339  (부평동),6445.0000,126.717148,37.491953,
인천광역시,부평구,동수초등학교,인천광역시 부평구 동수로120번길 10  (부개동),340.0000,126.731033,37.484563,
인천광역시,부평구,부평남초등학교,인천광역시 부평구 경인로911번길 28  (부평동),4026.0000,126.720679,37.488273,
인천광역시,부평구,동암중학교,인천광역시 부평구 동암산로43번길 12  (십정동),1688.0000,126.705816,37.473954,
인천광역시,부평구,부곡초등학교,인천광역시 부평구 마장로272번길 73  (산곡동),2970.0000,126.706823,37.503119,
